epoch,batch_idx,loss,accuracy
0,292,0.9651857018470764,0.546875
0,293,1.0227620601654053,0.4921875
0,294,0.9682377576828003,0.5546875
0,295,0.9607250094413757,0.5234375
0,296,0.9718064069747925,0.5234375
1,0,0.9548739194869995,0.546875
0,297,1.0877764225006104,0.4609375
1,1,0.9159062504768372,0.5546875
0,298,0.950111448764801,0.5546875
1,2,0.9435263872146606,0.5546875
0,299,1.0894789695739746,0.5
1,3,0.8203448057174683,0.5546875
0,300,1.00608491897583,0.5625
1,4,0.9424403309822083,0.5546875
0,301,0.9045378565788269,0.578125
1,5,0.8931846022605896,0.59375
0,302,0.9797841310501099,0.5078125
1,6,0.9711712002754211,0.578125
0,303,0.9927929639816284,0.546875
1,7,0.8822155594825745,0.5546875
0,304,1.0012816190719604,0.53125
1,8,0.8553105592727661,0.6015625
0,305,0.978381872177124,0.515625
1,9,0.8363584280014038,0.6484375
0,306,1.0603867769241333,0.5390625
1,10,0.8121620416641235,0.6484375
0,307,1.091336727142334,0.4765625
1,11,0.9305986166000366,0.609375
0,308,0.9865731596946716,0.5234375
1,12,0.9245287179946899,0.5703125
0,309,0.9796615242958069,0.5078125
1,13,0.7900404930114746,0.59375
0,310,0.9175947904586792,0.5546875
1,14,0.9092661738395691,0.578125
0,311,0.8977234959602356,0.640625
1,15,0.7890170216560364,0.640625
0,312,0.9714051485061646,0.5390625
1,16,0.7892943024635315,0.6328125
0,313,0.9223514795303345,0.578125
1,17,0.9262735843658447,0.578125
0,314,0.9410257339477539,0.5234375
1,18,0.835737407207489,0.59375
0,315,1.0066032409667969,0.546875
1,19,0.7646541595458984,0.6171875
0,316,1.0147056579589844,0.5390625
1,20,0.8612663745880127,0.609375
0,317,1.0078914165496826,0.5390625
1,21,0.8418329954147339,0.5703125
0,318,0.8944730162620544,0.5390625
1,22,0.8519991636276245,0.6015625
0,319,0.9416648745536804,0.5859375
1,23,0.8060556054115295,0.59375
0,320,0.9595223665237427,0.5546875
1,24,0.8242629766464233,0.609375
0,321,0.8767662048339844,0.546875
1,25,0.8802507519721985,0.59375
0,322,0.9459363222122192,0.5703125
1,26,0.7920146584510803,0.6484375
0,323,0.9217607378959656,0.5546875
1,27,0.8492313623428345,0.65625
0,324,1.0998971462249756,0.5390625
1,28,0.7913572192192078,0.6640625
0,325,1.0629833936691284,0.4765625
1,29,0.7506011128425598,0.6640625
0,326,1.0241016149520874,0.4765625
1,30,0.7693426609039307,0.6328125
0,327,0.9996052980422974,0.4609375
1,31,0.7105923295021057,0.6484375
0,328,1.0397447347640991,0.5625
1,32,0.7916727662086487,0.6328125
0,329,1.1317689418792725,0.421875
1,33,0.5944339036941528,0.734375
0,330,0.9390233755111694,0.59375
1,34,0.9291353821754456,0.5390625
0,331,1.014182209968567,0.5234375
1,35,0.7433967590332031,0.671875
0,332,1.0129108428955078,0.5546875
1,36,0.8568308353424072,0.59375
0,333,0.8268121480941772,0.6171875
1,37,0.807416558265686,0.625
0,334,1.0366556644439697,0.515625
1,38,0.7618547081947327,0.671875
0,335,0.8817939758300781,0.5859375
1,39,0.7362887859344482,0.6171875
0,336,1.0000135898590088,0.5078125
1,40,0.8064907789230347,0.6640625
0,337,0.9224755167961121,0.546875
1,41,0.6675063371658325,0.6796875
0,338,0.8447327613830566,0.5859375
1,42,0.7656945586204529,0.6171875
0,339,0.9647015333175659,0.6015625
1,43,0.7041738033294678,0.7109375
0,340,0.9677877426147461,0.515625
1,44,0.7531597018241882,0.703125
0,341,0.9839383363723755,0.5390625
1,45,0.8259180188179016,0.609375
0,342,0.9156692624092102,0.5625
1,46,0.7508108615875244,0.640625
0,343,0.9241082668304443,0.546875
1,47,0.8098157644271851,0.640625
0,344,1.0443572998046875,0.484375
1,48,0.7866946458816528,0.5703125
0,345,0.9820643663406372,0.515625
1,49,0.9127856492996216,0.5703125
0,346,1.0317370891571045,0.484375
1,50,0.8321053385734558,0.578125
0,347,1.0285775661468506,0.46875
1,51,0.8249303102493286,0.6328125
0,348,0.8485524654388428,0.609375
1,52,0.8969305157661438,0.53125
0,349,0.9298866987228394,0.6328125
1,53,0.7437431216239929,0.6328125
0,350,0.9980686902999878,0.53125
1,54,0.756546139717102,0.703125
0,351,1.056272029876709,0.4609375
1,55,0.7031789422035217,0.671875
0,352,0.8934230804443359,0.578125
1,56,0.8088473081588745,0.65625
0,353,0.9382643699645996,0.5703125
1,57,0.8027496337890625,0.640625
0,354,0.9295863509178162,0.5390625
1,58,0.7966340780258179,0.6171875
0,355,0.9377257823944092,0.5546875
1,59,0.7184879779815674,0.6875
0,356,1.0282763242721558,0.5234375
1,60,0.8026944398880005,0.609375
0,357,0.9710910320281982,0.5234375
1,61,0.6764899492263794,0.6953125
0,358,0.9301332831382751,0.578125
1,62,0.8611945509910583,0.6328125
0,359,0.9544171094894409,0.5703125
1,63,0.8909147381782532,0.6015625
0,360,0.9732711315155029,0.5390625
1,64,0.8293779492378235,0.609375
0,361,0.9268445372581482,0.546875
1,65,0.6898378133773804,0.671875
0,362,1.0292789936065674,0.484375
1,66,0.8275140523910522,0.6328125
0,363,1.0909550189971924,0.5
1,67,0.7649163007736206,0.59375
0,364,0.8932905197143555,0.53125
1,68,0.8366631269454956,0.609375
0,365,1.1399998664855957,0.4296875
1,69,0.6998886466026306,0.6640625
0,366,0.9998384714126587,0.515625
1,70,0.8201358318328857,0.6171875
0,367,0.9474490880966187,0.578125
1,71,0.9066019058227539,0.6328125
0,368,1.0060781240463257,0.546875
1,72,0.7360147833824158,0.7109375
0,369,0.994501531124115,0.5546875
1,73,0.7970316410064697,0.5859375
0,370,1.0232417583465576,0.5078125
1,74,0.8010148406028748,0.6171875
0,371,0.9462552070617676,0.5625
1,75,0.7753791809082031,0.625
0,372,0.8998439908027649,0.578125
1,76,0.7533081769943237,0.625
0,373,1.0653917789459229,0.4921875
1,77,0.7456879615783691,0.65625
0,374,0.9856117367744446,0.515625
1,78,0.8118290901184082,0.640625
0,375,0.8838425874710083,0.5703125
1,79,0.8108809590339661,0.609375
0,376,0.9699736833572388,0.578125
1,80,0.7574111819267273,0.625
0,377,0.9310900568962097,0.5390625
1,81,0.9216594696044922,0.5859375
0,378,0.9526052474975586,0.515625
1,82,0.7054715156555176,0.6328125
0,379,0.9985613822937012,0.578125
1,83,0.6411382555961609,0.75
0,380,0.9505970478057861,0.5703125
1,84,0.7980980277061462,0.6328125
0,381,0.9990200996398926,0.5390625
1,85,0.7551015615463257,0.6171875
0,382,0.9608210921287537,0.5703125
1,86,0.7958940267562866,0.6015625
0,383,0.9726762771606445,0.5390625
1,87,0.8495840430259705,0.6171875
0,384,0.895889401435852,0.6171875
1,88,0.7718908190727234,0.6015625
0,385,0.9260300993919373,0.609375
1,89,0.8249213695526123,0.6171875
0,386,0.9049203395843506,0.609375
1,90,0.8156063556671143,0.546875
0,387,0.8945656418800354,0.59375
1,91,0.7895050048828125,0.625
0,388,0.8817089796066284,0.5625
1,92,0.797890841960907,0.640625
0,389,0.951268196105957,0.546875
1,93,0.809730589389801,0.59375
0,390,0.861626923084259,0.574999988079071
1,94,0.6990654468536377,0.6796875
1,95,0.8411790132522583,0.578125
1,96,0.8137999773025513,0.625
1,97,0.793510913848877,0.671875
1,98,0.7931872010231018,0.65625
1,99,0.6726017594337463,0.671875
1,100,0.7898736000061035,0.6328125
1,101,0.6830465793609619,0.71875
1,102,0.8716492056846619,0.5625
1,103,0.751903772354126,0.6953125
1,104,0.8215582370758057,0.6328125
1,105,0.723541259765625,0.671875
1,106,0.7438405156135559,0.6484375
1,107,0.7599285244941711,0.6484375
1,108,0.7264659404754639,0.7109375
1,109,0.8594272136688232,0.546875
1,110,0.6643460988998413,0.7109375
1,111,0.7260423302650452,0.6484375
1,112,0.9211270213127136,0.6015625
1,113,0.6757630109786987,0.7109375
1,114,0.7005250453948975,0.6875
1,115,0.7991330623626709,0.6328125
1,116,0.7397112250328064,0.6484375
1,117,0.8808927536010742,0.59375
1,0,0.9548739194869995,0.546875
1,118,0.6666314601898193,0.7109375
1,1,0.9159062504768372,0.5546875
1,119,0.5634059906005859,0.734375
1,2,0.9435263872146606,0.5546875
1,120,0.7709425687789917,0.609375
1,3,0.8203448057174683,0.5546875
1,121,0.8813862204551697,0.5859375
1,4,0.9424403309822083,0.5546875
1,122,0.7378491163253784,0.625
1,5,0.8931846022605896,0.59375
1,123,0.8272244334220886,0.65625
1,6,0.9711712002754211,0.578125
1,124,0.765643835067749,0.640625
1,7,0.8822155594825745,0.5546875
1,125,0.7453163266181946,0.640625
1,8,0.8553105592727661,0.6015625
1,126,0.7627840042114258,0.6875
1,9,0.8363584280014038,0.6484375
1,127,0.7134522199630737,0.6875
1,10,0.8121620416641235,0.6484375
1,128,0.7606552243232727,0.6484375
1,11,0.9305986166000366,0.609375
1,129,0.6826689839363098,0.65625
1,12,0.9245287179946899,0.5703125
1,130,0.7820536494255066,0.640625
1,131,0.8949401378631592,0.5078125
1,13,0.7900404930114746,0.59375
1,132,0.8015182018280029,0.6328125
1,14,0.9092661738395691,0.578125
1,133,0.7916854619979858,0.6171875
1,15,0.7890170216560364,0.640625
1,134,0.7813687324523926,0.6796875
1,16,0.7892943024635315,0.6328125
1,135,0.7198519110679626,0.71875
1,17,0.9262735843658447,0.578125
1,136,0.7497467994689941,0.6484375
1,18,0.835737407207489,0.59375
1,137,0.8011456727981567,0.6171875
1,19,0.7646541595458984,0.6171875
1,138,0.7187488675117493,0.6875
1,20,0.8612663745880127,0.609375
1,139,0.7063486576080322,0.65625
1,21,0.8418329954147339,0.5703125
1,22,0.8519991636276245,0.6015625
1,140,0.7441129684448242,0.640625
1,141,0.634740948677063,0.75
1,23,0.8060556054115295,0.59375
1,142,0.714074432849884,0.671875
1,24,0.8242629766464233,0.609375
1,143,0.6601022481918335,0.734375
1,25,0.8802507519721985,0.59375
1,26,0.7920146584510803,0.6484375
1,144,0.6882591247558594,0.7109375
1,145,0.7684080600738525,0.6640625
1,27,0.8492313623428345,0.65625
1,28,0.7913572192192078,0.6640625
1,146,0.7131062746047974,0.6484375
1,29,0.7506011128425598,0.6640625
1,147,0.6921770572662354,0.671875
1,30,0.7693426609039307,0.6328125
1,148,0.7783321142196655,0.6640625
1,31,0.7105923295021057,0.6484375
1,149,0.576712965965271,0.75
1,32,0.7916727662086487,0.6328125
1,150,0.8039284348487854,0.6015625
1,33,0.5944339036941528,0.734375
1,151,0.8699415922164917,0.6015625
1,34,0.9291353821754456,0.5390625
1,152,0.7260870933532715,0.65625
1,35,0.7433967590332031,0.671875
1,153,0.7887371182441711,0.6328125
1,36,0.8568308353424072,0.59375
1,154,0.8227964639663696,0.578125
1,37,0.807416558265686,0.625
1,155,0.7929736375808716,0.6640625
1,38,0.7618547081947327,0.671875
1,156,0.7000759840011597,0.7109375
1,39,0.7362887859344482,0.6171875
1,157,0.7528800964355469,0.671875
1,40,0.8064907789230347,0.6640625
1,158,0.7632213830947876,0.609375
1,41,0.6675063371658325,0.6796875
1,159,0.8929969072341919,0.6015625
1,42,0.7656945586204529,0.6171875
1,160,0.7320263981819153,0.671875
1,43,0.7041738033294678,0.7109375
1,161,0.7053406834602356,0.6796875
1,44,0.7531597018241882,0.703125
1,162,0.7062135934829712,0.6875
1,45,0.8259180188179016,0.609375
1,163,0.9350665211677551,0.546875
1,46,0.7508108615875244,0.640625
1,164,0.6930745840072632,0.6953125
1,47,0.8098157644271851,0.640625
1,165,0.6913030743598938,0.671875
1,48,0.7866946458816528,0.5703125
1,166,0.7034675478935242,0.6953125
1,49,0.9127856492996216,0.5703125
1,167,0.7432499527931213,0.625
1,50,0.8321053385734558,0.578125
1,168,0.7393895983695984,0.6796875
1,51,0.8249303102493286,0.6328125
1,169,0.6361845135688782,0.7421875
1,52,0.8969305157661438,0.53125
1,170,0.8243522644042969,0.5625
1,53,0.7437431216239929,0.6328125
1,171,0.7149868607521057,0.6953125
1,54,0.756546139717102,0.703125
1,172,0.7157691717147827,0.6484375
1,55,0.7031789422035217,0.671875
1,173,0.6569756269454956,0.6953125
1,56,0.8088473081588745,0.65625
1,174,0.7021232843399048,0.7109375
1,57,0.8027496337890625,0.640625
1,175,0.6629138588905334,0.6875
1,58,0.7966340780258179,0.6171875
1,176,0.7588892579078674,0.6796875
1,59,0.7184879779815674,0.6875
1,177,0.620965838432312,0.75
1,60,0.8026944398880005,0.609375
1,178,0.8120290637016296,0.5859375
1,61,0.6764899492263794,0.6953125
1,179,0.8220001459121704,0.6015625
1,62,0.8611945509910583,0.6328125
1,180,0.6465655565261841,0.703125
1,63,0.8909147381782532,0.6015625
1,181,0.925071656703949,0.625
1,64,0.8293779492378235,0.609375
1,182,0.7922110557556152,0.65625
1,65,0.6898378133773804,0.671875
1,183,0.7766210436820984,0.6328125
1,66,0.8275140523910522,0.6328125
1,184,0.6593408584594727,0.7109375
1,67,0.7649163007736206,0.59375
1,185,0.7209591269493103,0.640625
1,68,0.8366631269454956,0.609375
1,186,0.7596152424812317,0.6484375
1,69,0.6998886466026306,0.6640625
1,187,0.7911679148674011,0.625
1,70,0.8201358318328857,0.6171875
1,188,0.6567637324333191,0.6484375
1,71,0.9066019058227539,0.6328125
1,189,0.68365079164505,0.703125
1,72,0.7360147833824158,0.7109375
1,190,0.6787487268447876,0.6796875
1,73,0.7970316410064697,0.5859375
1,191,0.8190165758132935,0.640625
1,74,0.8010148406028748,0.6171875
1,192,0.6581563949584961,0.7109375
1,75,0.7753791809082031,0.625
1,193,0.7040131092071533,0.65625
1,76,0.7533081769943237,0.625
1,194,0.7445645332336426,0.6640625
1,77,0.7456879615783691,0.65625
1,195,0.7668359875679016,0.6640625
1,78,0.8118290901184082,0.640625
1,196,0.7645736932754517,0.6015625
1,79,0.8108809590339661,0.609375
1,197,0.848570704460144,0.5703125
1,80,0.7574111819267273,0.625
1,198,0.8617741465568542,0.6484375
1,81,0.9216594696044922,0.5859375
1,199,0.7504556179046631,0.6171875
1,82,0.7054715156555176,0.6328125
1,200,0.7484450936317444,0.703125
1,83,0.6411382555961609,0.75
1,201,0.7912717461585999,0.625
1,84,0.7980980277061462,0.6328125
1,202,0.8001707196235657,0.6171875
1,85,0.7551015615463257,0.6171875
1,203,0.7757061719894409,0.640625
1,86,0.7958940267562866,0.6015625
1,204,0.7416099309921265,0.6796875
1,205,0.6588806509971619,0.703125
1,206,0.7686717510223389,0.6640625
1,207,0.8509677648544312,0.5703125
1,208,0.63811856508255,0.7109375
1,209,0.6896026134490967,0.6953125
1,210,0.7508957386016846,0.6328125
1,211,0.6721224784851074,0.6484375
1,212,0.6940904259681702,0.65625
1,213,0.7103981971740723,0.71875
1,214,0.7533611059188843,0.6484375
1,215,0.740695595741272,0.6953125
1,216,0.8119839429855347,0.625
1,217,0.8018271327018738,0.6328125
1,218,0.7619047164916992,0.703125
1,219,0.7150918245315552,0.703125
1,220,0.6703621745109558,0.703125
1,221,0.7507098913192749,0.6484375
1,222,0.7432912588119507,0.65625
1,223,0.7565587759017944,0.6640625
1,224,0.641984760761261,0.6875
1,225,0.6670286059379578,0.6796875
1,226,0.6395619511604309,0.6953125
1,227,0.660491406917572,0.671875
1,228,0.8324682116508484,0.59375
1,229,0.734052300453186,0.671875
1,230,0.68879634141922,0.6640625
1,231,0.6643275618553162,0.6953125
1,232,0.8696994781494141,0.5625
1,233,0.6768229007720947,0.6640625
1,234,0.8296706080436707,0.6640625
1,235,0.647717297077179,0.6796875
1,236,0.6983423829078674,0.671875
1,237,0.7412075996398926,0.65625
1,238,0.7334262132644653,0.671875
1,239,0.6669334173202515,0.6953125
1,240,0.875473141670227,0.5703125
1,241,0.6848869323730469,0.6796875
1,242,0.6649914383888245,0.6640625
1,243,0.6892217397689819,0.7109375
1,244,0.7064629197120667,0.6328125
1,245,0.6415784358978271,0.6953125
1,246,0.6662739515304565,0.703125
1,247,0.8360208868980408,0.59375
1,248,0.7408016324043274,0.640625
1,249,0.7311855554580688,0.6875
1,250,0.742310643196106,0.625
1,251,0.5681604743003845,0.7421875
1,252,0.7683343887329102,0.671875
1,253,0.6915673017501831,0.6953125
1,254,0.7225825786590576,0.6953125
1,255,0.6171543002128601,0.6953125
1,256,0.703778862953186,0.671875
1,257,0.606445848941803,0.7421875
1,258,0.8184439539909363,0.609375
1,259,0.7030280232429504,0.7109375
1,260,0.7113276720046997,0.6484375
1,261,0.7166429758071899,0.6953125
1,262,0.6851560473442078,0.6953125
1,263,0.7744196057319641,0.609375
1,264,0.7530402541160583,0.6171875
1,265,0.7425311803817749,0.6640625
1,266,0.8381423950195312,0.59375
1,267,0.7649816870689392,0.6796875
1,268,0.7450245022773743,0.6640625
1,269,0.678186297416687,0.6796875
1,270,0.7092719078063965,0.6875
1,271,0.7554898858070374,0.6015625
1,272,0.7092464566230774,0.6796875
1,273,0.8152375221252441,0.6484375
1,274,0.8652513027191162,0.5703125
1,275,0.8848535418510437,0.5625
1,276,0.6286246180534363,0.7421875
1,277,0.5758482217788696,0.7421875
1,278,0.706080973148346,0.6953125
1,279,0.6418685913085938,0.7109375
1,280,0.735508143901825,0.625
1,281,0.7205879092216492,0.6796875
1,282,0.7371678352355957,0.703125
1,283,0.6765326857566833,0.6328125
1,284,0.7410063743591309,0.65625
1,285,0.753244936466217,0.59375
1,286,0.7946498394012451,0.65625
1,287,0.6566718220710754,0.703125
1,288,0.7076011896133423,0.6640625
1,289,0.8237199187278748,0.609375
1,290,0.7496058940887451,0.6640625
1,291,0.659391462802887,0.7109375
1,292,0.6485499739646912,0.734375
1,293,0.7261070013046265,0.671875
1,294,0.7473725080490112,0.640625
1,295,0.6979731321334839,0.6796875
1,296,0.7427983283996582,0.6171875
1,297,0.6452146172523499,0.7109375
1,298,0.6971874237060547,0.6796875
1,299,0.8166114091873169,0.6015625
1,300,0.6494615077972412,0.703125
1,301,0.6645914316177368,0.6796875
1,302,0.8206079006195068,0.6328125
1,303,0.8655747771263123,0.6015625
1,304,0.6788714528083801,0.6875
1,305,0.794298529624939,0.671875
1,306,0.6625334620475769,0.671875
1,307,0.6388012766838074,0.6796875
1,308,0.7731823921203613,0.6328125
1,309,0.6532678008079529,0.703125
1,310,0.7404301762580872,0.671875
1,311,0.765638530254364,0.625
1,312,0.6868430972099304,0.65625
1,313,0.6285021901130676,0.7265625
1,314,0.6487551927566528,0.6796875
1,315,0.6078881025314331,0.7578125
1,316,0.6337290406227112,0.7109375
1,317,0.6986844539642334,0.7109375
1,318,0.5233278274536133,0.7578125
1,319,0.6881610155105591,0.703125
1,320,0.6197760105133057,0.7421875
1,321,0.7719506025314331,0.65625
1,322,0.7431526184082031,0.640625
1,323,0.5528590679168701,0.7734375
1,324,0.7561348080635071,0.6328125
1,325,0.7088131904602051,0.6171875
1,326,0.6842429041862488,0.6796875
1,327,0.660209596157074,0.71875
1,328,0.674127459526062,0.734375
1,329,0.6337406039237976,0.703125
1,330,0.6947019696235657,0.71875
1,331,0.7826198935508728,0.625
1,332,0.7939574122428894,0.6640625
1,333,0.6342218518257141,0.6875
1,334,0.8163026571273804,0.6171875
1,335,0.7067590951919556,0.6875
1,336,0.6914187669754028,0.6484375
1,337,0.7191615104675293,0.640625
1,338,0.7332085371017456,0.65625
1,339,0.7958115935325623,0.6328125
1,340,0.7623809576034546,0.6328125
1,341,0.8257916569709778,0.6328125
1,342,0.7693027853965759,0.609375
1,343,0.7238300442695618,0.6640625
1,344,0.8017197251319885,0.59375
1,345,0.68174809217453,0.6796875
1,346,0.7837685942649841,0.609375
1,347,0.6699907779693604,0.703125
1,348,0.7272657752037048,0.6796875
1,349,0.6043169498443604,0.7265625
1,350,0.6896112561225891,0.640625
1,351,0.766247034072876,0.625
1,352,0.7662028074264526,0.6484375
1,353,0.7005923986434937,0.6796875
1,354,0.6861538887023926,0.71875
1,355,0.6854182481765747,0.6640625
1,356,0.6531366109848022,0.671875
1,357,0.701138973236084,0.6484375
1,358,0.5448518395423889,0.7734375
1,359,0.6854466199874878,0.7265625
1,360,0.7338100671768188,0.625
1,361,0.6916738748550415,0.7109375
1,362,0.7483344674110413,0.6875
1,363,0.7449199557304382,0.671875
1,364,0.8767269849777222,0.6015625
1,365,0.6633275151252747,0.7265625
1,366,0.7571091651916504,0.6796875
1,367,0.7974591851234436,0.6328125
1,368,0.6936979293823242,0.6484375
1,369,0.6894692182540894,0.6796875
1,370,0.656098484992981,0.6953125
1,371,0.6984917521476746,0.671875
1,372,0.752350926399231,0.671875
1,373,0.6404517889022827,0.7109375
1,374,0.7270387411117554,0.6015625
1,375,0.6068435907363892,0.75
1,376,0.6473096609115601,0.703125
1,377,0.7195906043052673,0.7109375
1,378,0.6679389476776123,0.71875
1,379,0.7537888288497925,0.6875
1,380,0.6069388389587402,0.7265625
1,381,0.7109858393669128,0.6953125
1,382,0.7911120653152466,0.6328125
1,383,0.525980532169342,0.765625
1,384,0.8590104579925537,0.6171875
1,385,0.7378460168838501,0.6796875
1,386,0.7272957563400269,0.65625
1,387,0.685139000415802,0.6875
1,388,0.6676028370857239,0.6796875
1,389,0.838137686252594,0.640625
1,390,0.5823453068733215,0.7124999761581421
